d18f8c9c-3b84-4604-b509-89e21a4a4224,5527cf5a15e511601d31f51d,StaterBros_WheatRolls,calories,70.0,fat,1.0,carbohydrate,13.0,fiber,1.0,protein,2.0
9c3673cc-3ee4-4de9-8404-a83d1e137d94,54fe2c2a4e9d7e6f76e3f56a,ButterBraid_BraidedPastryCherry,calories,150.0,fat,4.5,carbohydrate,25.0,fiber,0.5,protein,3.0
a284e4aa-f47f-4b61-b2fe-cd6a599206d9,51c3ba4c97c3e6d8d3b4606c,SnakClub_CandyAssortedFruitSnackSize,calories,60.0,fat,0.0,carbohydrate,15.0,fiber,0.0,protein,0.0
dabc10b7-1453-4422-927a-52f4b23bb02d,51c3bd1b97c3e6d8d3b47491,LeaPerrins_MarinadeinABagCrackedPeppercorn,calories,15.0,fat,0.0,carbohydrate,4.0,fiber,0.0,protein,0.0
852c7ced-67eb-4a3f-a1c4-de7379727059,51c3d1d097c3e6d8d3b51794,Shaws_CookingSprayVegetableOil,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0
beddc71b-a26b-43a2-ac37-da67f87110b3,51d2fc75cc9bff111580e3b0,LaPreferida_KidneyBeansLightRed,calories,120.0,fat,1.0,carbohydrate,21.0,fiber,7.0,protein,8.0
ecf342bd-0b4b-4eb7-8831-c063614a0bbb,550712791da242fd1ec75b55,LindtLindor_MilkChocolateTrufflesMilkandWhite,calories,230.0,fat,18.0,carbohydrate,15.0,fiber,0.5,protein,2.0
f3fc5e23-4bf1-42ce-9880-32b5b76ab2fb,545a509f8c56fa5416027816,CascadePride_HoneyWheatBerryBread,calories,90.0,fat,1.0,carbohydrate,17.0,fiber,2.0,protein,3.0
ff68f52b-9301-4f30-b670-9176159b6f40,51c3ee1a97c3e6de73cbb681,Season_SkinlessBonelessSardinesinWater,calories,160.0,fat,8.0,carbohydrate,0.0,fiber,0.0,protein,24.0
7da3c822-4630-42d6-82b6-9207f31eff65,54ca652976a774671dab18f0,NestleDolcetto_FrozenDessertCakeVanillaChocolateAllure,calories,90.0,fat,5.0,carbohydrate,9.0,fiber,0.0,protein,1.0
3b34e008-68ea-4572-8f70-36b132a93522,52e7e01ae463807a5c000444,WorldHarbors_IslandMangoMarinadeSweetandTangy,calories,25.0,fat,0.0,carbohydrate,7.0,fiber,0.0,protein,0.0
25fd810b-1ef1-4bdd-aea4-fa4ad2c44472,556f5d86af10b73b6528b93a,BacktoNature_NantucketBlend,calories,130.0,fat,8.0,carbohydrate,16.0,fiber,2.0,protein,3.0
4fcc7153-3009-4a9b-b74c-baab1eae4fbf,557e337bf53555070a95d302,AcmeBread_SourBaguette,calories,120.0,fat,0.0,carbohydrate,26.0,fiber,0.0,protein,4.0
eb7030fb-f82d-4cfd-b5c5-d847661c9592,54748895cabbc1f8661c06ee,MediWEightloss_MapleBrownSugarOatmeal,calories,100.0,fat,1.0,carbohydrate,9.0,fiber,2.0,protein,14.0
8a4888ca-67e3-491b-99a9-5788bd322842,55c8b8d2df77efc05b0f8e88,ChobaniGreekYogurt_NonfatYogurtVanillaBlended,calories,120.0,fat,0.0,carbohydrate,16.0,fiber,0.5,protein,13.0
62f42c89-ba2a-44b4-9201-e46a7945c49f,51c5443d97c3e6efadd5d5c7,BarqsDiet_CremeSodaFrenchVanillaContour,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0
6a75a97c-8a25-4479-bac1-c190aac64660,51c3fcb597c3e6dfa4df1a85,FoxsUBet_StrawberrySyrup,calories,80.0,fat,0.0,carbohydrate,21.0,fiber,0.0,protein,1.0
ed55b6b4-ad39-424e-8c11-99cab549db02,51c3d01797c3e6d8d3b5091e,Resource_MedicalFoodNutritionalFormulawithFiberforChildren110YearsFrenchVanilla,calories,237.0,fat,11.0,carbohydrate,26.0,fiber,1.0,protein,7.0
f5e2beb7-1376-4a47-b837-619ea3c6151e,550cc8a164b190d529519534,ThePurePantry_PancakeandBakingMixOrganicBuckwheatFlax,calories,110.0,fat,4.0,carbohydrate,23.0,fiber,6.0,protein,5.0
ed3ba32c-d6fd-4710-896b-367ff2491488,54de3ffd7d804f5d6b0bd4e6,BurgersSmokehouse_BaconWrappedPorkTenderloinFilet,calories,280.0,fat,20.0,carbohydrate,3.0,fiber,0.0,protein,24.0
b548d1e6-dd2f-499f-b093-d8f8281b6fe6,51c3645a97c3e69de4b0430e,Schiff_BarAppleCinnamonYogurt,calories,270.0,fat,6.0,carbohydrate,41.0,fiber,2.0,protein,15.0
ba3ecf50-7756-456c-9b87-ead4f28218ee,51c548ee97c3e6efadd5fa2a,Nalley_BreadButterPicklesSweetSlightlyTangy,calories,35.0,fat,0.0,carbohydrate,9.0,fiber,0.0,protein,0.0
26de4a7f-7de6-418a-a2fe-df73e90de659,51c365e197c3e69de4b04ea7,Lucerne_SmoothieLightStrawberry,calories,130.0,fat,0.0,carbohydrate,26.0,fiber,6.0,protein,10.0
be4f0ecd-5fd9-4770-870c-685c851b4f38,51c3714997c3e69de4b0ac4d,TasteTations_HardCandiesChocolate,calories,60.0,fat,1.0,carbohydrate,12.0,fiber,0.0,protein,0.0
6abfc114-8d4e-4bc0-87da-c36b8e54c2ef,54761f6f59752938643a8c68,ChefSolutions_BroccoliCheddarRice,calories,190.0,fat,13.0,carbohydrate,10.0,fiber,1.0,protein,9.0
619c0ca3-2efc-4b77-8861-b673d66edffc,51c3b6f297c3e6d8d3b446a4,BreadsmithGrocery_TraditionalEggChallah,calories,86.0,fat,1.0,carbohydrate,15.0,fiber,0.0,protein,3.0
096654c5-182a-4f63-8872-5930ea09f860,51c3e9f397c3e6de73cb9a63,OurFamily_TomatoesStewedItalian,calories,35.0,fat,0.0,carbohydrate,8.0,fiber,1.0,protein,1.0
55e72ccd-b98c-45b6-985c-a9e2ad62a178,51c3c77297c3e6d8d3b4c4ab,Rosina_Meatballs,calories,270.0,fat,23.0,carbohydrate,6.0,fiber,4.0,protein,16.0
01a589a3-0ac5-4ad9-93b5-5c4a8f05a1cf,54fe2c6d3b05d44e59f1c4e8,ArcherFarms_PotatoChipsGrilledCheese,calories,140.0,fat,8.0,carbohydrate,17.0,fiber,1.0,protein,2.0
1d741f3d-1f7b-449c-893c-903b92f955d7,5571ae48b1bfe02f228bf054,TGIFridays_HappyHourSnackMixCheddarBacon,calories,140.0,fat,7.0,carbohydrate,15.0,fiber,2.0,protein,3.0
e8d42a41-31d6-4bb8-bb92-9f3ea817da2b,5460edc48e3df2917ff633be,Rana_RavioliChickenRosemary,calories,290.0,fat,11.0,carbohydrate,26.0,fiber,1.0,protein,16.0
0704ab07-7e18-4d0e-b0bd-a95771f003cf,51c3d1bf97c3e6d8d3b516fa,SaluteSante_GrapeseedOil,calories,120.0,fat,14.0,carbohydrate,0.0,fiber,0.0,protein,0.0
c974a8e7-1aad-4164-a5b6-5ced3d2b463e,51c3637b97c3e69de4b03a3a,180Energy_X33CarbsLemonLimeCitrusBlast,calories,10.0,fat,0.0,carbohydrate,3.0,fiber,0.0,protein,0.0
e609761b-2ed4-4844-941e-f9fcf2f76735,552234e367d7579618d9c925,Mantova_PestoAllaGenovese,calories,130.0,fat,13.0,carbohydrate,2.0,fiber,0.0,protein,1.0
8493c06a-4b5f-4ac5-8e5e-f732608685a5,51c364ca97c3e69de4b04698,Philadelphia_SpreadableCheeseParmesanWithGarlicHerbs,calories,90.0,fat,9.0,carbohydrate,1.0,fiber,0.0,protein,2.0
534c4657-bf91-499b-8e0c-fd840cc5d293,55d37b80014f8d8a46f9928e,SupremoItaliano_Pepperoncini,calories,10.0,fat,0.0,carbohydrate,0.0,fiber,1.0,protein,0.0
cddf8392-0b17-4147-bc4d-d101ee924f9c,54c7de87a2ba011e6faf50e7,PresidentsChoice_BurgersBison,calories,260.0,fat,18.0,carbohydrate,2.0,fiber,1.0,protein,22.0
561fc776-76e9-4725-bb69-bd8bf5e5c511,54c1470775703ff96a533c7d,GoLite_PoppedChipsSweetMauiOnion,calories,140.0,fat,3.5,carbohydrate,28.0,fiber,1.0,protein,0.0
095c5716-8359-4ea4-adbf-73d477560c7a,51c35f4497c3e69de4b01c33,ChefHans_CajunShrimpCrawfishCrabBoil,calories,0.0,fat,0.0,carbohydrate,0.0,fiber,0.0,protein,0.0
05d81872-a33d-43c7-98cd-bbad15915825,51c36afc97c3e69de4b07667,Nasoya_VegiDressingCreamyDill,calories,70.0,fat,7.0,carbohydrate,1.0,fiber,0.0,protein,0.0
43232a52-425b-41ea-b12e-24bfc23e4903,551f767a54c77bfa51ec9dad,MuscoFamilyOliveCo_PittedCaliforniaRipeOlives,calories,25.0,fat,2.0,carbohydrate,1.0,fiber,0.0,protein,0.0
517bbf3d-7c05-4ed7-aefe-6f6ead31bce9,5566937da431eb610e1af4f2,Gilda_MiniToasts,calories,68.0,fat,2.0,carbohydrate,11.0,fiber,1.0,protein,2.0
691f8697-4d89-4afc-8f8b-a809a459ceea,51c3612c97c3e69de4b02834,WesternFamily_AppleJuicefromConcentratewithAddedVitaminC,calories,110.0,fat,0.0,carbohydrate,28.0,fiber,0.0,protein,0.0
2577814b-9ee3-479f-afd2-b36812fd203e,51d2fc05cc9bff111580e07f,WolfgangPuck_SoupOrganicSignatureTortilla,calories,140.0,fat,3.0,carbohydrate,21.0,fiber,6.0,protein,5.0
4bd83b05-8a2e-41ef-96f3-564daadcc56e,55275eb04dc5e9ff44b3382b,JennysCuisine_ChocolateCakes,calories,160.0,fat,3.0,carbohydrate,28.0,fiber,5.0,protein,5.0
32062684-e221-4976-b55d-1a0fb09090ea,5519db827e0a3a0f4e6f31eb,LabradaNutrition_LeanBodyStrawberriesCream,calories,260.0,fat,9.0,carbohydrate,9.0,fiber,5.0,protein,40.0
f276c042-abaa-4cc2-acb0-961f322a653f,51c3c0d497c3e6d8d3b49267,RosenbergersDairies_Milk2ReducedFatVitaminDAdded,calories,130.0,fat,5.0,carbohydrate,13.0,fiber,0.0,protein,8.0
9e01bd5c-3942-40c3-bb07-454a65950109,52b7bdacd4a4ee243a00080c,TexasPete_KickinSweetPotatoFriesStraightCut,calories,140.0,fat,6.0,carbohydrate,19.0,fiber,4.0,protein,2.0
23435480-3be5-48d6-b494-993ab83faf8e,55226d5734a170c23965eb60,ChabasoBakery_RusticCiabattaLoaf,calories,150.0,fat,0.5,carbohydrate,31.0,fiber,1.0,protein,5.0
300d63f2-2cf7-40e4-82ba-5c390e8bb228,54bcc5dd4f94662447fdf569,IslandPrincess_LightlySaltedMacadamiaNuts,calories,110.0,fat,11.0,carbohydrate,2.0,fiber,1.0,protein,1.0
d99b3b83-6f32-4c51-8c2b-bd10a9b2f87b,51c541e397c3e6efadd5c2ff,Embasa_CarrotsInEscabeche7Oz,calories,15.0,fat,0.0,carbohydrate,2.0,fiber,0.0,protein,0.0
7e58bb3a-8106-427e-958f-01514619588c,51c3ed5497c3e6de73cbb136,AMPM_CandyGummiWorms,calories,190.0,fat,0.0,carbohydrate,46.0,fiber,0.0,protein,4.0
a6ac2ef5-e5c2-4fff-bba7-18117c70c8a7,52cd67b9d0eefe626b000f60,ArcherFarms_MonsterTrailMix,calories,170.0,fat,9.0,carbohydrate,20.0,fiber,1.0,protein,4.0
cfa01545-f4f7-418a-ab22-f53603ea4403,thisIDLiterallydoesnotmatteratall,FoodStuffs,calories,12.0,fat,13.0,carbohydrate,15.0,fiber,16.0,protein,17.0
f7e7af4d-12aa-46e4-a608-ac97d96ddf86,Ca$h me outside how bout dat?,Another Food,calories,12.0,fat,13.0,carbohydrate,14.0,fiber,15.0,protein,16.0
59aa049e-1c15-4a60-9c01-2b5b4b32a4f6,Dab On The H8ters,Tasty Food,calories,21.0,fat,1.0,carbohydrate,33.0,fiber,5.0,protein,9.0
